x1,y1,x2,y2,selectivity
'basj','STANDARD BURNISHED NICKEL','gnlzdx','STANDARD BURNISHED NICKEL',0.00218500000000000000
'hoq','ECONOMY POLISHED TIN','yhxz','ECONOMY POLISHED TIN',0.00400500000000000000
'lovcp','PROMO ANODIZED TIN','p','PROMO ANODIZED TIN',0.00099000000000000000
'tzhfwuiuar','MEDIUM BURNISHED NICKEL','xohxhkvfs','MEDIUM BURNISHED NICKEL',0.00021000000000000000
'cqte','ECONOMY BRUSHED BRASS','yeifqgwtgy','ECONOMY BRUSHED BRASS',0.00491000000000000000
'igekwmu','ECONOMY POLISHED COPPER','yj','ECONOMY POLISHED COPPER',0.00422500000000000000
'kpopczijc','LARGE BURNISHED COPPER','rysxstwby','LARGE BURNISHED COPPER',0.00229500000000000000
'bjxvxwmjd','STANDARD POLISHED NICKEL','umzwuahnk','STANDARD POLISHED NICKEL',0.00588500000000000000
'llao','STANDARD BURNISHED TIN','owmztnz','STANDARD BURNISHED TIN',0.00082000000000000000
'djur','LARGE BRUSHED BRASS','yatwn','LARGE BRUSHED BRASS',0.00467500000000000000
'fafjenggi','LARGE ANODIZED STEEL','vat','LARGE ANODIZED STEEL',0.00426500000000000000
'bcqnuyrk','MEDIUM BRUSHED NICKEL','ugzyhinjn','MEDIUM BRUSHED NICKEL',0.00588500000000000000
'dy','PROMO BRUSHED STEEL','uhwtdvwyt','PROMO BRUSHED STEEL',0.00431000000000000000
'jhtoch','SMALL BRUSHED NICKEL','r','SMALL BRUSHED NICKEL',0.00222500000000000000
'mp','MEDIUM BRUSHED BRASS','y','MEDIUM BRUSHED BRASS',0.00259500000000000000
'prgtb','MEDIUM BRUSHED TIN','y','MEDIUM BRUSHED TIN',0.00159000000000000000
'rjlyisj','PROMO PLATED STEEL','y','PROMO PLATED STEEL',0.00150500000000000000
'r','STANDARD BRUSHED TIN','uaimts','STANDARD BRUSHED TIN',0.00146000000000000000
'btmgi','PROMO PLATED BRASS','k','PROMO PLATED BRASS',0.00204500000000000000
'qwsqblg','MEDIUM PLATED NICKEL','xmpvjmdi','MEDIUM PLATED NICKEL',0.00163000000000000000
'qr','SMALL PLATED TIN','toecwpij','SMALL PLATED TIN',0.00119000000000000000
'd','ECONOMY POLISHED TIN','merakt','ECONOMY POLISHED TIN',0.00209000000000000000
'icwzq','ECONOMY BURNISHED COPPER','ys','ECONOMY BURNISHED COPPER',0.00392000000000000000
'gm','PROMO ANODIZED NICKEL','x','PROMO ANODIZED NICKEL',0.00443500000000000000
'ffz','MEDIUM ANODIZED TIN','fjmu','MEDIUM ANODIZED TIN',0.000070000000000000000000
'nkgo','SMALL BURNISHED STEEL','vknlx','SMALL BURNISHED STEEL',0.00229500000000000000
'rshb','ECONOMY BRUSHED NICKEL','zq','ECONOMY BRUSHED NICKEL',0.00147000000000000000
'kcbiuhycat','PROMO BURNISHED BRASS','v','PROMO BURNISHED BRASS',0.00342000000000000000
'cxedut','LARGE BRUSHED COPPER','x','LARGE BRUSHED COPPER',0.00493500000000000000
'bhte','STANDARD BRUSHED STEEL','ncvs','STANDARD BRUSHED STEEL',0.00365000000000000000
'esneprnx','ECONOMY BURNISHED NICKEL','nsnljyql','ECONOMY BURNISHED NICKEL',0.00222000000000000000
'mzk','STANDARD POLISHED TIN','wybvqphvo','STANDARD POLISHED TIN',0.00260500000000000000
'qs','ECONOMY BRUSHED TIN','tgvafcy','ECONOMY BRUSHED TIN',0.00122000000000000000
'jkwnllgqu','STANDARD BURNISHED STEEL','kp','STANDARD BURNISHED STEEL',0.00011000000000000000
'hqzywub','STANDARD ANODIZED TIN','krb','STANDARD ANODIZED TIN',0.00022000000000000000
'ettencx','MEDIUM POLISHED NICKEL','uieskmx','MEDIUM POLISHED NICKEL',0.00450500000000000000
'hqotkum','SMALL POLISHED NICKEL','tbuh','SMALL POLISHED NICKEL',0.00361500000000000000
'lgshltcpsg','STANDARD POLISHED BRASS','ninb','STANDARD POLISHED BRASS',0.00080000000000000000
'gzyysadiny','ECONOMY BRUSHED COPPER','yqtfir','ECONOMY BRUSHED COPPER',0.00429500000000000000
'di','LARGE BURNISHED NICKEL','zplst','LARGE BURNISHED NICKEL',0.00497500000000000000
'dvw','LARGE BURNISHED STEEL','mvhmrjoj','LARGE BURNISHED STEEL',0.00209500000000000000
'kpk','STANDARD ANODIZED STEEL','ssdudcpeg','STANDARD ANODIZED STEEL',0.00315500000000000000
'bvb','PROMO BRUSHED BRASS','pp','PROMO BRUSHED BRASS',0.00416000000000000000
'gpnhqo','ECONOMY POLISHED NICKEL','yxj','ECONOMY POLISHED NICKEL',0.00417000000000000000
'mtlzjivpxx','PROMO BRUSHED STEEL','qxidplnlyi','PROMO BRUSHED STEEL',0.00098000000000000000
'mpsc','MEDIUM POLISHED NICKEL','zgpuusqe','MEDIUM POLISHED NICKEL',0.00272500000000000000
'crstnttmbr','LARGE BURNISHED COPPER','lg','LARGE BURNISHED COPPER',0.00169000000000000000
'fzcr','SMALL ANODIZED TIN','hfn','SMALL ANODIZED TIN',0.00034000000000000000
'brgxrfl','PROMO BRUSHED COPPER','dbnezkbvd','PROMO BRUSHED COPPER',0.00073000000000000000
'eskzcb','PROMO BRUSHED NICKEL','l','PROMO BRUSHED NICKEL',0.00099000000000000000
'fgbptywe','LARGE ANODIZED STEEL','q','LARGE ANODIZED STEEL',0.00293000000000000000
'bnidmfgx','LARGE PLATED TIN','ldppelan','LARGE PLATED TIN',0.00233500000000000000
'dxtsoeluxg','MEDIUM ANODIZED COPPER','uq','MEDIUM ANODIZED COPPER',0.00440500000000000000
'ayuzayj','PROMO ANODIZED STEEL','zqswrzejo','PROMO ANODIZED STEEL',0.00602000000000000000
'aqvevil','SMALL BURNISHED TIN','ijbfpnakjk','SMALL BURNISHED TIN',0.00245500000000000000
'pykeyywa','LARGE BURNISHED BRASS','zjwadrfzxb','LARGE BURNISHED BRASS',0.00168000000000000000
'qjunb','LARGE ANODIZED STEEL','t','LARGE ANODIZED STEEL',0.00103000000000000000
'oau','MEDIUM ANODIZED STEEL','zp','MEDIUM ANODIZED STEEL',0.00252000000000000000
'qaxqs','STANDARD BRUSHED NICKEL','uoxdixetno','STANDARD BRUSHED NICKEL',0.00132000000000000000
'byxyzar','LARGE POLISHED TIN','d','LARGE POLISHED TIN',0.00046500000000000000
'ewljz','PROMO BURNISHED NICKEL','vk','PROMO BURNISHED NICKEL',0.00451000000000000000
'v','PROMO PLATED STEEL','ydbgjwl','PROMO PLATED STEEL',0.00018000000000000000
'dwp','STANDARD BRUSHED COPPER','nijzyr','STANDARD BRUSHED COPPER',0.00212500000000000000
'ndjpftfdoi','SMALL ANODIZED BRASS','vfsyyppuat','SMALL ANODIZED BRASS',0.00221000000000000000
'n','ECONOMY BURNISHED COPPER','tnumc','ECONOMY BURNISHED COPPER',0.00216500000000000000
'awhsz','STANDARD ANODIZED BRASS','oyxh','STANDARD ANODIZED BRASS',0.00416000000000000000
'mijx','ECONOMY BURNISHED BRASS','y','ECONOMY BURNISHED BRASS',0.00284000000000000000
'asgmzyxii','ECONOMY ANODIZED NICKEL','qsquavi','ECONOMY ANODIZED NICKEL',0.00488500000000000000
'rusw','ECONOMY BRUSHED NICKEL','tknqvu','ECONOMY BRUSHED NICKEL',0.00103000000000000000
'eaewxkedku','PROMO BRUSHED STEEL','svo','PROMO BRUSHED STEEL',0.00402500000000000000
'ujqv','LARGE BURNISHED TIN','xrawbn','LARGE BURNISHED TIN',0.00020000000000000000
'nv','STANDARD BRUSHED NICKEL','yjqcpguf','STANDARD BRUSHED NICKEL',0.00244000000000000000
'w','LARGE POLISHED COPPER','yncrljwcb','LARGE POLISHED COPPER',0.00020500000000000000
'gle','ECONOMY ANODIZED NICKEL','ozp','ECONOMY ANODIZED NICKEL',0.00202000000000000000
'pmwcipojt','MEDIUM PLATED NICKEL','wfoenmluao','MEDIUM PLATED NICKEL',0.00169500000000000000
'fm','SMALL ANODIZED TIN','tcasarjvc','SMALL ANODIZED TIN',0.00428500000000000000
'nj','ECONOMY ANODIZED TIN','twhjphqk','ECONOMY ANODIZED TIN',0.00242500000000000000
'njz','LARGE ANODIZED TIN','rb','LARGE ANODIZED TIN',0.00095500000000000000
'bdcinehajy','ECONOMY PLATED STEEL','dosqzuqwg','ECONOMY PLATED STEEL',0.00132500000000000000
'fmbcemz','SMALL POLISHED COPPER','ojs','SMALL POLISHED COPPER',0.00209000000000000000
'oy','SMALL BRUSHED TIN','rucrxjj','SMALL BRUSHED TIN',0.00098500000000000000
'jfborscfyj','ECONOMY PLATED COPPER','ngnyebp','ECONOMY PLATED COPPER',0.00124000000000000000
'h','ECONOMY BURNISHED STEEL','neh','ECONOMY BURNISHED STEEL',0.00160000000000000000
'qrk','ECONOMY PLATED TIN','wielllvai','ECONOMY PLATED TIN',0.00172000000000000000
