x1,y1,x2,y2,selectivity
'apysmnlfvz','SMALL PLATED COPPER','dhyi','SMALL PLATED COPPER',0.00168000000000000000
'mzu','STANDARD BURNISHED COPPER','stdseqbhxz','STANDARD BURNISHED COPPER',0.00208000000000000000
'ggwvztd','PROMO ANODIZED TIN','zjz','PROMO ANODIZED TIN',0.00427500000000000000
'ihvniet','MEDIUM POLISHED COPPER','msubpvl','MEDIUM POLISHED COPPER',0.00138000000000000000
'ruvaeoebn','STANDARD ANODIZED COPPER','wfzemnlh','STANDARD ANODIZED COPPER',0.00124000000000000000
'py','MEDIUM PLATED BRASS','yijpwprbn','MEDIUM PLATED BRASS',0.00172000000000000000
'd','ECONOMY POLISHED NICKEL','o','ECONOMY POLISHED NICKEL',0.00259000000000000000
'afsm','PROMO BURNISHED NICKEL','sakbjokxj','PROMO BURNISHED NICKEL',0.00542500000000000000
'd','STANDARD PLATED COPPER','ptrwefmrzf','STANDARD PLATED COPPER',0.00325000000000000000
'n','PROMO PLATED BRASS','t','PROMO PLATED BRASS',0.00206000000000000000
'bw','SMALL ANODIZED BRASS','zhazfrcr','SMALL ANODIZED BRASS',0.00561000000000000000
'hqisszotv','LARGE ANODIZED STEEL','ubjnnutlt','LARGE ANODIZED STEEL',0.00355000000000000000
'bagemzql','LARGE ANODIZED COPPER','qyyfcblco','LARGE ANODIZED COPPER',0.00473000000000000000
'ajc','SMALL POLISHED TIN','clxdvyrtk','SMALL POLISHED TIN',0.00130500000000000000
'gpjaqncf','MEDIUM ANODIZED NICKEL','lujvxsb','MEDIUM ANODIZED NICKEL',0.00102000000000000000
'bp','STANDARD POLISHED COPPER','ztjinf','STANDARD POLISHED COPPER',0.00563000000000000000
'lymcv','MEDIUM BRUSHED STEEL','polzf','MEDIUM BRUSHED STEEL',0.00139500000000000000
'bl','ECONOMY POLISHED BRASS','hnuenom','ECONOMY POLISHED BRASS',0.00209000000000000000
'fdckl','ECONOMY BURNISHED COPPER','slp','ECONOMY BURNISHED COPPER',0.00403500000000000000
'bzddnylgw','PROMO BRUSHED TIN','reyagff','PROMO BRUSHED TIN',0.00387000000000000000
'kqj','ECONOMY POLISHED BRASS','pgsmxzewqa','ECONOMY POLISHED BRASS',0.00176000000000000000
'lzzryzha','LARGE ANODIZED TIN','qwcfsj','LARGE ANODIZED TIN',0.00166000000000000000
'aarnztw','LARGE PLATED BRASS','xzzlkh','LARGE PLATED BRASS',0.00700500000000000000
'afh','PROMO POLISHED TIN','fce','PROMO POLISHED TIN',0.00189500000000000000
'biyqgmbqgz','ECONOMY BURNISHED BRASS','idaiegwosp','ECONOMY BURNISHED BRASS',0.00209500000000000000
'hv','PROMO POLISHED COPPER','v','PROMO POLISHED COPPER',0.00357000000000000000
'do','LARGE ANODIZED STEEL','uia','LARGE ANODIZED STEEL',0.00442000000000000000
'dthqalyfwv','PROMO PLATED TIN','ynlctrb','PROMO PLATED TIN',0.00481000000000000000
'gtjbsy','LARGE BRUSHED BRASS','ryeli','LARGE BRUSHED BRASS',0.00273500000000000000
'fvvkuujal','LARGE POLISHED TIN','m','LARGE POLISHED TIN',0.00116000000000000000
'ajfhefbzr','PROMO BRUSHED NICKEL','imj','PROMO BRUSHED NICKEL',0.00270000000000000000
'b','LARGE BURNISHED STEEL','yswg','LARGE BURNISHED STEEL',0.00594000000000000000
'dpesbjuyd','SMALL POLISHED COPPER','yffac','SMALL POLISHED COPPER',0.00483000000000000000
'aug','LARGE BRUSHED STEEL','dpsh','LARGE BRUSHED STEEL',0.00166000000000000000
'lzuiwllbvx','PROMO BURNISHED BRASS','vushoxvq','PROMO BURNISHED BRASS',0.00302500000000000000
'dfb','SMALL PLATED NICKEL','zrlepfwy','SMALL PLATED NICKEL',0.00496500000000000000
'ryupixx','STANDARD ANODIZED BRASS','tvww','STANDARD ANODIZED BRASS',0.00112500000000000000
'pw','PROMO POLISHED COPPER','ybolwnzo','PROMO POLISHED COPPER',0.00149000000000000000
'gb','SMALL ANODIZED TIN','rwiln','SMALL ANODIZED TIN',0.00308000000000000000
'aylnz','STANDARD POLISHED NICKEL','yborcvv','STANDARD POLISHED NICKEL',0.00641000000000000000
'ebfwiit','MEDIUM POLISHED TIN','mephzpz','MEDIUM POLISHED TIN',0.00178500000000000000
'dwnnsu','STANDARD BURNISHED NICKEL','mvnjbtz','STANDARD BURNISHED NICKEL',0.00206000000000000000
'jflia','LARGE BRUSHED BRASS','nhpwkmsk','LARGE BRUSHED BRASS',0.00134000000000000000
'ocem','LARGE BRUSHED TIN','xladursmr','LARGE BRUSHED TIN',0.00243500000000000000
'ouwt','STANDARD ANODIZED STEEL','srkgkupxg','STANDARD ANODIZED STEEL',0.00169500000000000000
'lho','STANDARD POLISHED TIN','zu','STANDARD POLISHED TIN',0.00353000000000000000
'lsbazyxsf','STANDARD PLATED NICKEL','ypw','STANDARD PLATED NICKEL',0.00318000000000000000
'abnxxfe','PROMO BRUSHED STEEL','kapamb','PROMO BRUSHED STEEL',0.00288500000000000000
'mfkt','SMALL POLISHED TIN','vxk','SMALL POLISHED TIN',0.00272000000000000000
'oc','MEDIUM ANODIZED STEEL','vxfa','MEDIUM ANODIZED STEEL',0.00232000000000000000
'hucy','ECONOMY BRUSHED COPPER','yjvele','ECONOMY BRUSHED COPPER',0.00416500000000000000
'ionedoblr','LARGE PLATED TIN','pskw','LARGE PLATED TIN',0.00195000000000000000
'knowf','SMALL BRUSHED COPPER','rdr','SMALL BRUSHED COPPER',0.00216500000000000000
'qlo','SMALL POLISHED STEEL','ylzbvhguj','SMALL POLISHED STEEL',0.00157000000000000000
'jtst','MEDIUM ANODIZED STEEL','pch','MEDIUM ANODIZED STEEL',0.00176500000000000000
'a','ECONOMY PLATED NICKEL','pgonk','ECONOMY PLATED NICKEL',0.00464500000000000000
'lcqzph','LARGE PLATED STEEL','yumam','LARGE PLATED STEEL',0.00378500000000000000
'omv','STANDARD PLATED TIN','wxmckxs','STANDARD PLATED TIN',0.00246000000000000000
'hu','ECONOMY POLISHED STEEL','xpz','ECONOMY POLISHED STEEL',0.00381500000000000000
'fggqo','ECONOMY BURNISHED TIN','levs','ECONOMY BURNISHED TIN',0.00132500000000000000
'a','ECONOMY PLATED NICKEL','roshht','ECONOMY PLATED NICKEL',0.00512500000000000000
'bmh','PROMO BURNISHED STEEL','mjpi','PROMO BURNISHED STEEL',0.00325500000000000000
'jgwsskctz','STANDARD ANODIZED STEEL','zklwq','STANDARD ANODIZED STEEL',0.00395000000000000000
'nvpy','STANDARD BRUSHED COPPER','xtkayelro','STANDARD BRUSHED COPPER',0.00244000000000000000
'gapgbfbtkz','ECONOMY POLISHED TIN','qin','ECONOMY POLISHED TIN',0.00261500000000000000
'kgbzhroqr','SMALL ANODIZED STEEL','tswplbsxl','SMALL ANODIZED STEEL',0.00345000000000000000
'lvmepws','ECONOMY PLATED NICKEL','rhcx','ECONOMY PLATED NICKEL',0.00167000000000000000
'bt','PROMO PLATED BRASS','oaafgbjlfd','PROMO PLATED BRASS',0.00324000000000000000
'ajysjexuc','PROMO POLISHED STEEL','xwnjtpigv','PROMO POLISHED STEEL',0.00667000000000000000
'egkrhsyjs','MEDIUM BURNISHED STEEL','ptsvcxrm','MEDIUM BURNISHED STEEL',0.00297000000000000000
'mx','LARGE POLISHED NICKEL','vsagatz','LARGE POLISHED NICKEL',0.00266000000000000000
'd','PROMO PLATED COPPER','wwsas','PROMO PLATED COPPER',0.00504500000000000000
'gumzaxw','PROMO POLISHED NICKEL','osr','PROMO POLISHED NICKEL',0.00186000000000000000
'cl','SMALL BURNISHED COPPER','rekrx','SMALL BURNISHED COPPER',0.00389500000000000000
'b','LARGE BURNISHED BRASS','wi','LARGE BURNISHED BRASS',0.00632500000000000000
'hfdsxtjm','SMALL BRUSHED STEEL','zklsbwg','SMALL BRUSHED STEEL',0.00405000000000000000
'gl','LARGE ANODIZED TIN','tlrn','LARGE ANODIZED TIN',0.00421500000000000000
'dflhij','MEDIUM POLISHED TIN','rrunejkrl','MEDIUM POLISHED TIN',0.00370500000000000000
'dytak','SMALL BRUSHED COPPER','osr','SMALL BRUSHED COPPER',0.00251000000000000000
